segment_id,participant,prepost,channel,phase
11451,22,2,2,2
11452,22,2,2,1
11453,22,2,2,2
11454,22,2,2,1
11455,22,2,2,2
11456,22,2,2,1
11457,22,2,2,2
11458,22,2,2,1
11459,22,2,2,2
11460,22,2,2,1
11461,22,2,2,2
11462,22,2,2,1
11463,22,2,2,2
11464,22,2,2,1
11465,22,2,2,2
11466,22,2,2,1
11467,22,2,2,2
11468,22,2,2,1
11469,22,2,2,2
11470,22,2,2,1
11471,22,2,2,2
11472,22,2,2,1
11473,22,2,2,2
11474,22,2,2,1
11475,22,2,2,2
11476,22,2,2,1
11477,22,2,2,2
11478,22,2,2,1
11479,22,2,2,2
11480,22,2,2,1
11481,22,2,2,2
11482,22,2,2,1
11483,22,2,2,2
11484,22,2,2,1
11485,22,2,2,2
11486,22,2,2,1
11487,22,2,2,2
11488,22,2,2,1
11489,22,2,2,2
11490,22,2,2,1
11491,22,2,2,2
11492,22,2,2,1
11493,22,2,2,2
11494,22,2,2,1
11495,22,2,2,2
11496,22,2,2,1
11497,22,2,2,2
11498,22,2,2,1
11499,22,2,2,2
11500,22,2,2,1
11501,22,2,2,2
11502,22,2,2,1
11503,22,2,2,2
11504,22,2,2,1
11505,22,2,2,2
11506,22,2,2,1
11507,22,2,2,2
11508,22,2,2,1
11509,22,2,2,2
11510,22,2,2,1
11511,22,2,2,2
11512,22,2,2,1
11513,22,2,2,2
11514,22,2,2,1
11515,22,2,2,2
11516,22,2,2,1
11517,22,2,2,2
11518,22,2,2,1
11519,22,2,2,2
11520,22,2,2,1
11521,22,2,2,2
11522,22,2,2,1
11523,22,2,2,2
11524,22,2,2,1
11525,22,2,2,2
11526,22,2,2,1
11527,22,2,2,2
11528,22,2,2,1
11529,22,2,2,2
11530,22,2,2,1
11531,22,2,2,2
11532,22,2,2,1
11533,22,2,2,2
11534,22,2,2,1
11535,22,2,2,2
11536,22,2,2,1
11537,22,2,2,2
11538,22,2,2,1
11539,22,2,2,2
11540,23,1,1,1
11541,23,1,1,2
11542,23,1,1,1
11543,23,1,1,2
11544,23,1,1,1
11545,23,1,1,2
11546,23,1,1,1
11547,23,1,1,2
11548,23,1,1,1
11549,23,1,1,2
11550,23,1,1,1
11551,23,1,1,2
11552,23,1,1,1
11553,23,1,1,2
11554,23,1,1,1
11555,23,1,1,2
11556,23,1,1,1
11557,23,1,1,2
11558,23,1,1,1
11559,23,1,1,2
11560,23,1,1,1
11561,23,1,1,2
11562,23,1,1,1
11563,23,1,1,2
11564,23,1,1,1
11565,23,1,1,2
11566,23,1,1,1
11567,23,1,1,2
11568,23,1,1,1
11569,23,1,1,2
11570,23,1,1,1
11571,23,1,1,2
11572,23,1,1,1
11573,23,1,1,2
11574,23,1,1,1
11575,23,1,1,2
11576,23,1,1,1
11577,23,1,1,2
11578,23,1,1,1
11579,23,1,1,2
11580,23,1,1,1
11581,23,1,1,2
11582,23,1,1,1
11583,23,1,1,2
11584,23,1,1,1
11585,23,1,1,2
11586,23,1,1,1
11587,23,1,1,2
11588,23,1,1,1
11589,23,1,1,2
11590,23,1,1,1
11591,23,1,1,2
11592,23,1,1,1
11593,23,1,1,2
11594,23,1,1,1
11595,23,1,1,2
11596,23,1,1,1
11597,23,1,1,2
11598,23,1,1,1
11599,23,1,1,2
11600,23,1,1,1
11601,23,1,1,2
11602,23,1,1,1
11603,23,1,1,2
11604,23,1,1,1
11605,23,1,1,2
11606,23,1,1,1
11607,23,1,1,2
11608,23,1,1,1
11609,23,1,1,2
11610,23,1,1,1
11611,23,1,1,2
11612,23,1,1,1
11613,23,1,1,2
11614,23,1,1,1
11615,23,1,1,2
11616,23,1,1,1
11617,23,1,1,2
11618,23,1,1,1
11619,23,1,1,2
11620,23,1,1,1
11621,23,1,1,2
11622,23,1,1,1
11623,23,1,1,2
11624,23,1,1,1
11625,23,1,1,2
11626,23,1,1,1
11627,23,1,1,2
11628,23,1,1,1
11629,23,1,1,2
11630,23,1,1,1
11631,23,1,1,2
11632,23,1,1,1
11633,23,1,1,2
11634,23,1,1,1
11635,23,1,1,2
11636,23,1,1,1
11637,23,1,1,2
11638,23,1,1,1
11639,23,1,1,2
11640,23,1,1,1
11641,23,1,1,2
11642,23,1,1,1
11643,23,1,1,2
11644,23,1,1,1
11645,23,1,1,2
11646,23,1,1,1
11647,23,1,1,2
11648,23,1,1,1
11649,23,1,1,2
11650,23,1,1,1
11651,23,1,1,2
11652,23,1,1,1
11653,23,1,1,2
11654,23,1,1,1
11655,23,1,1,2
11656,23,1,1,1
11657,23,1,1,2
11658,23,1,1,1
11659,23,1,1,2
11660,23,1,1,1
11661,23,1,1,2
11662,23,1,1,1
11663,23,1,1,2
11664,23,2,1,1
11665,23,2,1,2
11666,23,2,1,1
11667,23,2,1,2
11668,23,2,1,1
11669,23,2,1,2
11670,23,2,1,1
11671,23,2,1,2
11672,23,2,1,1
11673,23,2,1,2
11674,23,2,1,1
11675,23,2,1,2
11676,23,2,1,1
11677,23,2,1,2
11678,23,2,1,1
11679,23,2,1,2
11680,23,2,1,1
11681,23,2,1,2
11682,23,2,1,1
11683,23,2,1,2
11684,23,2,1,1
11685,23,2,1,2
11686,23,2,1,1
11687,23,2,1,2
11688,23,2,1,1
11689,23,2,1,2
11690,23,2,1,1
11691,23,2,1,2
11692,23,2,1,1
11693,23,2,1,2
11694,23,2,1,1
11695,23,2,1,2
11696,23,2,1,1
11697,23,2,1,2
11698,23,2,1,1
11699,23,2,1,2
11700,23,2,1,1
11701,23,2,1,2
11702,23,2,1,1
11703,23,2,1,2
11704,23,2,1,1
11705,23,2,1,2
11706,23,2,1,1
11707,23,2,1,2
11708,23,2,1,1
11709,23,2,1,2
11710,23,2,1,1
11711,23,2,1,2
11712,23,2,1,1
11713,23,2,1,2
11714,23,2,1,1
11715,23,2,1,2
11716,23,2,1,1
11717,23,2,1,2
11718,23,2,1,1
11719,23,2,1,2
11720,23,2,1,1
11721,23,2,1,2
11722,23,2,1,1
11723,23,2,1,2
11724,23,2,1,1
11725,23,2,1,2
11726,23,2,1,1
11727,23,2,1,2
11728,23,2,1,1
11729,23,2,1,2
11730,23,2,1,1
11731,23,2,1,2
11732,23,2,1,1
11733,23,2,1,2
11734,23,2,1,1
11735,23,2,1,2
11736,23,2,1,1
11737,23,2,1,2
11738,23,2,1,1
11739,23,2,1,2
11740,23,2,1,1
11741,23,2,1,2
11742,23,2,1,1
11743,23,2,1,2
11744,23,2,1,1
11745,23,2,1,2
11746,23,2,1,1
11747,23,2,1,2
11748,23,2,1,1
11749,23,2,1,2
11750,23,2,1,1
11751,23,2,1,2
11752,23,2,1,1
11753,23,2,1,2
11754,23,2,1,1
11755,23,2,1,2
11756,23,2,1,1
11757,23,2,1,2
11758,23,2,1,1
11759,23,2,1,2
11760,23,2,1,1
11761,23,2,1,2
11762,23,2,1,1
11763,23,2,1,2
11764,23,2,1,1
11765,23,2,1,2
11766,23,2,1,1
11767,23,2,1,2
11768,23,2,1,1
11769,23,2,1,2
11770,23,2,1,1
11771,23,2,1,2
11772,23,2,1,1
11773,23,2,1,2
11774,23,2,1,1
11775,23,2,1,2
11776,23,2,1,1
11777,23,2,1,2
11778,23,1,2,1
11779,23,1,2,2
11780,23,1,2,1
11781,23,1,2,2
11782,23,1,2,1
11783,23,1,2,2
11784,23,1,2,1
11785,23,1,2,2
11786,23,1,2,1
11787,23,1,2,2
11788,23,1,2,1
11789,23,1,2,2
11790,23,1,2,1
11791,23,1,2,2
11792,23,1,2,1
11793,23,1,2,2
11794,23,1,2,1
11795,23,1,2,2
11796,23,1,2,1
11797,23,1,2,2
11798,23,1,2,1
11799,23,1,2,2
11800,23,1,2,1
11801,23,1,2,2
11802,23,1,2,1
11803,23,1,2,2
11804,23,1,2,1
11805,23,1,2,2
11806,23,1,2,1
11807,23,1,2,2
11808,23,1,2,1
11809,23,1,2,2
11810,23,1,2,1
11811,23,1,2,2
11812,23,1,2,1
11813,23,1,2,2
11814,23,1,2,1
11815,23,1,2,2
11816,23,1,2,1
11817,23,1,2,2
11818,23,1,2,1
11819,23,1,2,2
11820,23,1,2,1
11821,23,1,2,2
11822,23,1,2,1
11823,23,1,2,2
11824,23,1,2,1
11825,23,1,2,2
11826,23,1,2,1
11827,23,1,2,2
11828,23,1,2,1
11829,23,1,2,2
11830,23,1,2,1
11831,23,1,2,2
11832,23,1,2,1
11833,23,1,2,2
11834,23,1,2,1
11835,23,1,2,2
11836,23,1,2,1
11837,23,1,2,2
11838,23,1,2,1
11839,23,1,2,2
11840,23,1,2,1
11841,23,1,2,2
11842,23,1,2,1
11843,23,1,2,2
11844,23,1,2,1
11845,23,1,2,2
11846,23,1,2,1
11847,23,1,2,2
11848,23,1,2,1
11849,23,1,2,2
11850,23,1,2,1
11851,23,1,2,2
11852,23,1,2,1
11853,23,1,2,2
11854,23,1,2,1
11855,23,1,2,2
11856,23,1,2,1
11857,23,1,2,2
11858,23,1,2,1
11859,23,1,2,2
11860,23,1,2,1
11861,23,1,2,2
11862,23,1,2,1
11863,23,1,2,2
11864,23,1,2,1
11865,23,1,2,2
11866,23,1,2,1
11867,23,1,2,2
11868,23,1,2,1
11869,23,1,2,2
11870,23,1,2,1
11871,23,1,2,2
11872,23,1,2,1
11873,23,1,2,2
11874,23,1,2,1
11875,23,1,2,2
11876,23,1,2,1
11877,23,1,2,2
11878,23,1,2,1
11879,23,1,2,2
11880,23,1,2,1
11881,23,1,2,2
11882,23,1,2,1
11883,23,1,2,2
11884,23,1,2,1
11885,23,1,2,2
11886,23,1,2,1
11887,23,1,2,2
11888,23,1,2,1
11889,23,1,2,2
11890,23,1,2,1
11891,23,1,2,2
11892,23,1,2,1
11893,23,1,2,2
11894,23,1,2,1
11895,23,1,2,2
11896,23,1,2,1
11897,23,1,2,2
11898,23,1,2,1
11899,23,1,2,2
11900,23,1,2,1
11901,23,1,2,2
11902,23,2,2,1
11903,23,2,2,2
11904,23,2,2,1
11905,23,2,2,2
11906,23,2,2,1
11907,23,2,2,2
11908,23,2,2,1
11909,23,2,2,2
11910,23,2,2,1
11911,23,2,2,2
11912,23,2,2,1
11913,23,2,2,2
11914,23,2,2,1
11915,23,2,2,2
11916,23,2,2,1
11917,23,2,2,2
11918,23,2,2,1
11919,23,2,2,2
11920,23,2,2,1
11921,23,2,2,2
11922,23,2,2,1
11923,23,2,2,2
11924,23,2,2,1
11925,23,2,2,2
11926,23,2,2,1
11927,23,2,2,2
11928,23,2,2,1
11929,23,2,2,2
11930,23,2,2,1
11931,23,2,2,2
11932,23,2,2,1
11933,23,2,2,2
11934,23,2,2,1
11935,23,2,2,2
11936,23,2,2,1
11937,23,2,2,2
11938,23,2,2,1
11939,23,2,2,2
11940,23,2,2,1
11941,23,2,2,2
11942,23,2,2,1
11943,23,2,2,2
11944,23,2,2,1
11945,23,2,2,2
11946,23,2,2,1
11947,23,2,2,2
11948,23,2,2,1
11949,23,2,2,2
11950,23,2,2,1
11951,23,2,2,2
11952,23,2,2,1
11953,23,2,2,2
11954,23,2,2,1
11955,23,2,2,2
11956,23,2,2,1
11957,23,2,2,2
11958,23,2,2,1
11959,23,2,2,2
11960,23,2,2,1
11961,23,2,2,2
11962,23,2,2,1
11963,23,2,2,2
11964,23,2,2,1
11965,23,2,2,2
11966,23,2,2,1
11967,23,2,2,2
11968,23,2,2,1
11969,23,2,2,2
11970,23,2,2,1
11971,23,2,2,2
11972,23,2,2,1
11973,23,2,2,2
11974,23,2,2,1
11975,23,2,2,2
11976,23,2,2,1
11977,23,2,2,2
11978,23,2,2,1
11979,23,2,2,2
11980,23,2,2,1
11981,23,2,2,2
11982,23,2,2,1
11983,23,2,2,2
11984,23,2,2,1
11985,23,2,2,2
11986,23,2,2,1
11987,23,2,2,2
11988,23,2,2,1
11989,23,2,2,2
11990,23,2,2,1
11991,23,2,2,2
11992,23,2,2,1
11993,23,2,2,2
11994,23,2,2,1
11995,23,2,2,2
11996,23,2,2,1
11997,23,2,2,2
11998,23,2,2,1
11999,23,2,2,2
12000,23,2,2,1
12001,23,2,2,2
12002,23,2,2,1
12003,23,2,2,2
12004,23,2,2,1
12005,23,2,2,2
12006,23,2,2,1
12007,23,2,2,2
12008,23,2,2,1
12009,23,2,2,2
12010,23,2,2,1
12011,23,2,2,2
12012,23,2,2,1
12013,23,2,2,2
12014,23,2,2,1
12015,23,2,2,2
12016,24,1,1,1
12017,24,1,1,2
12018,24,1,1,1
12019,24,1,1,2
12020,24,1,1,1
12021,24,1,1,2
12022,24,1,1,1
12023,24,1,1,2
12024,24,1,1,1
12025,24,1,1,2
12026,24,1,1,1
12027,24,1,1,2
12028,24,1,1,1
12029,24,1,1,2
12030,24,1,1,1
12031,24,1,1,2
12032,24,1,1,1
12033,24,1,1,2
12034,24,1,1,1
12035,24,1,1,2
12036,24,1,1,1
12037,24,1,1,2
12038,24,1,1,1
12039,24,1,1,2
12040,24,1,1,1
12041,24,1,1,2
12042,24,1,1,1
12043,24,1,1,2
12044,24,1,1,1
12045,24,1,1,2
12046,24,1,1,1
12047,24,1,1,2
12048,24,1,1,1
12049,24,1,1,2
12050,24,1,1,1
12051,24,1,1,2
12052,24,1,1,1
12053,24,1,1,2
12054,24,1,1,1
12055,24,1,1,2
12056,24,1,1,1
12057,24,1,1,2
12058,24,1,1,1
12059,24,1,1,2
12060,24,1,1,1
12061,24,1,1,2
12062,24,1,1,1
12063,24,1,1,2
12064,24,1,1,1
12065,24,1,1,2
12066,24,1,1,1
12067,24,1,1,2
12068,24,1,1,1
12069,24,1,1,2
12070,24,1,1,1
12071,24,1,1,2
12072,24,1,1,1
12073,24,1,1,2
12074,24,1,1,1
12075,24,1,1,2
12076,24,1,1,1
12077,24,1,1,2
12078,24,1,1,1
12079,24,1,1,2
12080,24,1,1,1
12081,24,1,1,2
12082,24,1,1,1
12083,24,1,1,2
12084,24,1,1,1
12085,24,1,1,2
12086,24,1,1,1
12087,24,1,1,2
12088,24,1,1,1
12089,24,1,1,2
12090,24,1,1,1
12091,24,1,1,2
12092,24,1,1,1
12093,24,1,1,2
12094,24,1,1,1
12095,24,1,1,2
12096,24,1,1,1
12097,24,1,1,2
12098,24,1,1,1
12099,24,1,1,2
12100,24,1,1,1
12101,24,1,1,2
12102,24,1,1,1
12103,24,1,1,2
12104,24,1,1,1
12105,24,1,1,2
12106,24,1,1,1
12107,24,1,1,2
12108,24,1,1,1
12109,24,1,1,2
12110,24,1,1,1
12111,24,1,1,2
12112,24,1,1,1
12113,24,1,1,2
12114,24,1,1,1
12115,24,1,1,2
12116,24,1,1,1
12117,24,1,1,2
12118,24,1,1,1
12119,24,1,1,2
12120,24,1,1,1
12121,24,1,1,2
12122,24,1,1,1
12123,24,1,1,2
12124,24,1,1,1
12125,24,1,1,2
12126,24,1,1,1
12127,24,1,1,2
12128,24,1,1,1
12129,24,1,1,2
12130,24,1,1,1
12131,24,1,1,2
12132,24,1,1,1
12133,24,1,1,2
12134,24,1,1,1
12135,24,1,1,2
12136,24,1,1,1
12137,24,1,1,2
12138,24,1,1,1
12139,24,1,1,2
12140,24,1,1,1
12141,24,1,1,2
12142,24,1,1,1
12143,24,1,1,2
12144,24,1,1,1
12145,24,1,1,2
12146,24,1,1,1
12147,24,1,1,2
12148,24,1,1,1
12149,24,1,1,2
12150,24,1,1,1
12151,24,1,1,2
12152,24,1,1,1
12153,24,1,1,2
12154,24,1,1,1
12155,24,1,1,2
12156,24,1,1,1
12157,24,1,1,2
12158,24,2,1,1
12159,24,2,1,2
12160,24,2,1,1
12161,24,2,1,2
12162,24,2,1,1
12163,24,2,1,2
12164,24,2,1,1
12165,24,2,1,2
12166,24,2,1,1
12167,24,2,1,2
12168,24,2,1,1
12169,24,2,1,2
12170,24,2,1,1
12171,24,2,1,2
12172,24,2,1,1
12173,24,2,1,2
12174,24,2,1,1
12175,24,2,1,2
12176,24,2,1,1
12177,24,2,1,2
12178,24,2,1,1
12179,24,2,1,2
12180,24,2,1,1
12181,24,2,1,2
12182,24,2,1,1
12183,24,2,1,2
12184,24,2,1,1
12185,24,2,1,2
12186,24,2,1,1
12187,24,2,1,2
12188,24,2,1,1
12189,24,2,1,2
12190,24,2,1,1
12191,24,2,1,2
12192,24,2,1,1
12193,24,2,1,2
12194,24,2,1,1
12195,24,2,1,2
12196,24,2,1,1
12197,24,2,1,2
12198,24,2,1,1
12199,24,2,1,2
12200,24,2,1,1
12201,24,2,1,2
12202,24,2,1,1
12203,24,2,1,2
12204,24,2,1,1
12205,24,2,1,2
12206,24,2,1,1
12207,24,2,1,2
12208,24,2,1,1
12209,24,2,1,2
12210,24,2,1,1
12211,24,2,1,2
12212,24,2,1,1
12213,24,2,1,2
12214,24,2,1,1
12215,24,2,1,2
12216,24,2,1,1
12217,24,2,1,2
12218,24,2,1,1
12219,24,2,1,2
12220,24,2,1,1
12221,24,2,1,2
12222,24,2,1,1
12223,24,2,1,2
12224,24,2,1,1
12225,24,2,1,2
12226,24,2,1,1
12227,24,2,1,2
12228,24,2,1,1
12229,24,2,1,2
12230,24,2,1,1
12231,24,2,1,2
12232,24,2,1,1
12233,24,2,1,2
12234,24,2,1,1
12235,24,2,1,2
12236,24,2,1,1
12237,24,2,1,2
12238,24,2,1,1
12239,24,2,1,2
12240,24,2,1,1
12241,24,2,1,2
12242,24,2,1,1
12243,24,2,1,2
12244,24,2,1,1
12245,24,2,1,2
12246,24,2,1,1
12247,24,2,1,2
12248,24,2,1,1
12249,24,2,1,2
12250,24,2,1,1
12251,24,2,1,2
12252,24,2,1,1
12253,24,2,1,2
12254,24,2,1,1
12255,24,2,1,2
12256,24,2,1,1
12257,24,2,1,2
12258,24,2,1,1
12259,24,2,1,2
12260,24,2,1,1
12261,24,2,1,2
12262,24,2,1,1
12263,24,2,1,2
12264,24,2,1,1
12265,24,2,1,2
12266,24,2,1,1
12267,24,2,1,2
12268,24,2,1,1
12269,24,2,1,2
12270,24,2,1,1
12271,24,2,1,2
12272,24,2,1,1
12273,24,2,1,2
12274,24,2,1,1
12275,24,2,1,2
12276,24,2,1,1
12277,24,2,1,2
12278,24,2,1,1
12279,24,2,1,2
12280,24,2,1,1
12281,24,2,1,2
12282,24,2,1,1
12283,24,2,1,2
12284,24,2,1,1
12285,24,2,1,2
12286,24,2,1,1
12287,24,2,1,2
12288,24,2,1,1
12289,24,2,1,2
12290,24,2,1,1
12291,24,2,1,2
12292,24,2,1,1
12293,24,2,1,2
12294,24,2,1,1
12295,24,2,1,2
12296,24,2,1,1
12297,24,2,1,2
12298,24,2,1,1
12299,24,2,1,2
12300,24,2,1,1
12301,24,2,1,2
12302,24,1,2,1
12303,24,1,2,2
12304,24,1,2,1
12305,24,1,2,2
12306,24,1,2,1
12307,24,1,2,2
12308,24,1,2,1
12309,24,1,2,2
12310,24,1,2,1
12311,24,1,2,2
12312,24,1,2,1
12313,24,1,2,2
12314,24,1,2,1
12315,24,1,2,2
12316,24,1,2,1
12317,24,1,2,2
12318,24,1,2,1
12319,24,1,2,2
12320,24,1,2,1
12321,24,1,2,2
12322,24,1,2,1
12323,24,1,2,2
12324,24,1,2,1
12325,24,1,2,2
12326,24,1,2,1
12327,24,1,2,2
12328,24,1,2,1
12329,24,1,2,2
12330,24,1,2,1
12331,24,1,2,2
12332,24,1,2,1
12333,24,1,2,2
12334,24,1,2,1
12335,24,1,2,2
12336,24,1,2,1
12337,24,1,2,2
12338,24,1,2,1
12339,24,1,2,2
12340,24,1,2,1
12341,24,1,2,2
12342,24,1,2,1
12343,24,1,2,2
12344,24,1,2,1
12345,24,1,2,2
12346,24,1,2,1
12347,24,1,2,2
12348,24,1,2,1
12349,24,1,2,2
12350,24,1,2,1
12351,24,1,2,2
12352,24,1,2,1
12353,24,1,2,2
12354,24,1,2,1
12355,24,1,2,2
12356,24,1,2,1
12357,24,1,2,2
12358,24,1,2,1
12359,24,1,2,2
12360,24,1,2,1
12361,24,1,2,2
12362,24,1,2,1
12363,24,1,2,2
12364,24,1,2,1
12365,24,1,2,2
12366,24,1,2,1
12367,24,1,2,2
12368,24,1,2,1
12369,24,1,2,2
12370,24,1,2,1
12371,24,1,2,2
12372,24,1,2,1
12373,24,1,2,2
12374,24,1,2,1
12375,24,1,2,2
12376,24,1,2,1
12377,24,1,2,2
12378,24,1,2,1
12379,24,1,2,2
12380,24,1,2,1
12381,24,1,2,2
12382,24,1,2,1
12383,24,1,2,2
12384,24,1,2,1
12385,24,1,2,2
12386,24,1,2,1
12387,24,1,2,2
12388,24,1,2,1
12389,24,1,2,2
12390,24,1,2,1
12391,24,1,2,2
12392,24,1,2,1
12393,24,1,2,2
12394,24,1,2,1
12395,24,1,2,2
12396,24,1,2,1
12397,24,1,2,2
12398,24,1,2,1
12399,24,1,2,2
12400,24,1,2,1
12401,24,1,2,2
12402,24,1,2,1
12403,24,1,2,2
12404,24,1,2,1
12405,24,1,2,2
12406,24,1,2,1
12407,24,1,2,2
12408,24,1,2,1
12409,24,1,2,2
12410,24,1,2,1
12411,24,1,2,2
12412,24,1,2,1
12413,24,1,2,2
12414,24,1,2,1
12415,24,1,2,2
12416,24,1,2,1
12417,24,1,2,2
12418,24,1,2,1
12419,24,1,2,2
12420,24,1,2,1
12421,24,1,2,2
12422,24,1,2,1
12423,24,1,2,2
12424,24,1,2,1
12425,24,1,2,2
12426,24,1,2,1
12427,24,1,2,2
12428,24,1,2,1
12429,24,1,2,2
12430,24,1,2,1
12431,24,1,2,2
12432,24,1,2,1
12433,24,1,2,2
12434,24,1,2,1
12435,24,1,2,2
12436,24,1,2,1
12437,24,1,2,2
12438,24,1,2,1
12439,24,1,2,2
12440,24,1,2,1
12441,24,1,2,2
12442,24,1,2,1
12443,24,1,2,2
12444,24,2,2,1
12445,24,2,2,2
12446,24,2,2,1
12447,24,2,2,2
12448,24,2,2,1
12449,24,2,2,2
12450,24,2,2,1
12451,24,2,2,2
12452,24,2,2,1
12453,24,2,2,2
12454,24,2,2,1
12455,24,2,2,2
12456,24,2,2,1
12457,24,2,2,2
12458,24,2,2,1
12459,24,2,2,2
12460,24,2,2,1
12461,24,2,2,2
12462,24,2,2,1
12463,24,2,2,2
12464,24,2,2,1
12465,24,2,2,2
12466,24,2,2,1
12467,24,2,2,2
12468,24,2,2,1
12469,24,2,2,2
12470,24,2,2,1
12471,24,2,2,2
12472,24,2,2,1
12473,24,2,2,2
12474,24,2,2,1
12475,24,2,2,2
12476,24,2,2,1
12477,24,2,2,2
12478,24,2,2,1
12479,24,2,2,2
12480,24,2,2,1
12481,24,2,2,2
12482,24,2,2,1
12483,24,2,2,2
12484,24,2,2,1
12485,24,2,2,2
12486,24,2,2,1
12487,24,2,2,2
12488,24,2,2,1
12489,24,2,2,2
12490,24,2,2,1
12491,24,2,2,2
12492,24,2,2,1
12493,24,2,2,2
12494,24,2,2,1
12495,24,2,2,2
12496,24,2,2,1
12497,24,2,2,2
12498,24,2,2,1
12499,24,2,2,2
12500,24,2,2,1
12501,24,2,2,2
12502,24,2,2,1
12503,24,2,2,2
12504,24,2,2,1
12505,24,2,2,2
12506,24,2,2,1
12507,24,2,2,2
12508,24,2,2,1
12509,24,2,2,2
12510,24,2,2,1
12511,24,2,2,2
12512,24,2,2,1
12513,24,2,2,2
12514,24,2,2,1
12515,24,2,2,2
12516,24,2,2,1
12517,24,2,2,2
12518,24,2,2,1
12519,24,2,2,2
12520,24,2,2,1
12521,24,2,2,2
12522,24,2,2,1
12523,24,2,2,2
12524,24,2,2,1
12525,24,2,2,2
12526,24,2,2,1
12527,24,2,2,2
12528,24,2,2,1
12529,24,2,2,2
12530,24,2,2,1
12531,24,2,2,2
12532,24,2,2,1
12533,24,2,2,2
12534,24,2,2,1
12535,24,2,2,2
12536,24,2,2,1
12537,24,2,2,2
12538,24,2,2,1
12539,24,2,2,2
12540,24,2,2,1
12541,24,2,2,2
12542,24,2,2,1
12543,24,2,2,2
12544,24,2,2,1
12545,24,2,2,2
12546,24,2,2,1
12547,24,2,2,2
12548,24,2,2,1
12549,24,2,2,2
12550,24,2,2,1
12551,24,2,2,2
12552,24,2,2,1
12553,24,2,2,2
12554,24,2,2,1
12555,24,2,2,2
12556,24,2,2,1
12557,24,2,2,2
12558,24,2,2,1
12559,24,2,2,2
12560,24,2,2,1
12561,24,2,2,2
12562,24,2,2,1
12563,24,2,2,2
12564,24,2,2,1
12565,24,2,2,2
12566,24,2,2,1
12567,24,2,2,2
12568,24,2,2,1
12569,24,2,2,2
12570,24,2,2,1
12571,24,2,2,2
12572,24,2,2,1
12573,24,2,2,2
12574,24,2,2,1
12575,24,2,2,2
12576,24,2,2,1
12577,24,2,2,2
12578,24,2,2,1
12579,24,2,2,2
12580,24,2,2,1
12581,24,2,2,2
12582,24,2,2,1
12583,24,2,2,2
12584,24,2,2,1
12585,24,2,2,2
12586,24,2,2,1
12587,24,2,2,2
12588,25,1,1,1
12589,25,1,1,2
12590,25,1,1,1
12591,25,1,1,2
12592,25,1,1,1
12593,25,1,1,2
12594,25,1,1,1
12595,25,1,1,2
12596,25,1,1,1
12597,25,1,1,2
12598,25,1,1,1
12599,25,1,1,2
12600,25,1,1,1
12601,25,1,1,2
12602,25,1,1,1
12603,25,1,1,2
12604,25,1,1,1
12605,25,1,1,2
12606,25,1,1,1
12607,25,1,1,2
12608,25,1,1,1
12609,25,1,1,2
12610,25,1,1,1
12611,25,1,1,2
12612,25,1,1,1
12613,25,1,1,2
12614,25,1,1,1
12615,25,1,1,2
12616,25,1,1,1
12617,25,1,1,2
12618,25,1,1,1
12619,25,1,1,2
12620,25,1,1,1
12621,25,1,1,2
12622,25,1,1,1
12623,25,1,1,2
12624,25,1,1,1
12625,25,1,1,2
12626,25,1,1,1
12627,25,1,1,2
12628,25,1,1,1
12629,25,1,1,2
12630,25,1,1,1
12631,25,1,1,2
12632,25,1,1,1
12633,25,1,1,2
12634,25,1,1,1
12635,25,1,1,2
12636,25,1,1,1
12637,25,1,1,2
12638,25,1,1,1
12639,25,1,1,2
12640,25,1,1,1
12641,25,1,1,2
12642,25,1,1,1
12643,25,1,1,2
12644,25,1,1,1
12645,25,1,1,2
12646,25,1,1,1
12647,25,1,1,2
12648,25,1,1,1
12649,25,1,1,2
12650,25,1,1,1
12651,25,1,1,2
12652,25,1,1,1
12653,25,1,1,2
12654,25,1,1,1
12655,25,1,1,2
12656,25,1,1,1
12657,25,1,1,2
12658,25,1,1,1
12659,25,1,1,2
12660,25,1,1,1
12661,25,1,1,2
12662,25,1,1,1
12663,25,1,1,2
12664,25,1,1,1
12665,25,1,1,2
12666,25,1,1,1
12667,25,1,1,2
12668,25,1,1,1
12669,25,1,1,2
12670,25,1,1,1
12671,25,1,1,2
12672,25,1,1,1
12673,25,1,1,2
12674,25,1,1,1
12675,25,1,1,2
12676,25,1,1,1
12677,25,1,1,2
12678,25,1,1,1
12679,25,1,1,2
12680,25,1,1,1
12681,25,1,1,2
12682,25,1,1,1
12683,25,1,1,2
12684,25,1,1,1
12685,25,1,1,2
12686,25,1,1,1
12687,25,1,1,2
12688,25,1,1,1
12689,25,1,1,2
12690,25,1,1,1
12691,25,1,1,2
12692,25,1,1,1
12693,25,1,1,2
12694,25,1,1,1
12695,25,1,1,2
12696,25,1,1,1
12697,25,1,1,2
12698,25,1,1,1
12699,25,1,1,2
12700,25,1,1,1
12701,25,1,1,2
12702,25,1,1,1
12703,25,1,1,2
12704,25,1,1,1
12705,25,1,1,2
12706,25,1,1,1
12707,25,1,1,2
12708,25,1,1,1
12709,25,1,1,2
12710,25,1,1,1
12711,25,1,1,2
12712,25,1,1,1
12713,25,1,1,2
12714,25,1,1,1
12715,25,1,1,2
12716,25,1,1,1
12717,25,1,1,2
12718,25,1,1,1
12719,25,1,1,2
12720,25,1,1,1
12721,25,1,1,2
